S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-15,S-16,S-17,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4,Zone 5
234.0,18.0,0.0,78.0,27.0,0.0,0.0,21.0,9.0,6.0,30.0,132.0,0.0,144.0,18.0,147.0,0.0,18.0,47.8,4504.159999999998,156.0,11.25,40.0,73.5,18.0
233.1,20.1,0.9,70.2,27.0,0.0,0.0,21.0,9.0,6.6,30.4,125.8,0.9,140.4,22.8,152.1,0.0,18.9,47.21333333333333,4383.096888888887,151.65,12.0,39.65555555555556,76.05,18.9
232.2,22.2,1.8,62.4,27.0,0.0,0.0,21.0,9.0,7.2,30.8,119.6,1.8,136.8,27.6,157.2,0.0,19.8,46.626666666666665,4262.033777777776,147.3,12.75,39.31111111111111,78.6,19.8
231.3,24.3,2.7,54.6,27.0,0.0,0.0,21.0,9.0,7.8,31.2,113.4,2.7,133.2,32.4,162.3,0.0,20.7,46.04,4140.970666666665,142.95,13.5,38.96666666666667,81.15,20.7
230.4,26.4,3.6,46.8,27.0,0.0,0.0,21.0,9.0,8.4,31.6,107.2,3.6,129.6,37.2,167.4,0.0,21.6,45.45333333333333,4019.907555555554,138.6,14.25,38.62222222222222,83.7,21.6
229.5,28.5,4.5,39.0,27.0,0.0,0.0,21.0,9.0,9.0,32.0,101.0,4.5,126.0,42.0,172.5,0.0,22.5,44.86666666666666,3898.844444444443,134.25,15.0,38.27777777777778,86.25,22.5
228.6,30.6,5.4,31.200000000000003,27.0,0.0,0.0,21.0,9.0,9.6,32.4,94.8,5.4,122.4,46.8,177.6,0.0,23.4,44.279999999999994,3777.7813333333324,129.9,15.75,37.93333333333334,88.8,23.4
227.7,32.7,6.3,23.4,27.0,0.0,0.0,21.0,9.0,10.2,32.8,88.6,6.3,118.8,51.6,182.7,0.0,24.3,43.69333333333333,3656.7182222222214,125.55000000000001,16.5,37.58888888888889,91.35,24.3
226.8,34.8,7.2,15.600000000000001,27.0,0.0,0.0,21.0,9.0,10.8,33.2,82.4,7.2,115.2,56.4,187.8,0.0,25.2,43.10666666666666,3535.6551111111103,121.2,17.25,37.24444444444445,93.9,25.2
225.9,36.900000000000006,8.1,7.799999999999997,27.0,0.0,0.0,21.0,9.0,11.399999999999999,33.6,76.19999999999999,8.1,111.6,61.199999999999996,192.9,0.0,26.1,42.519999999999996,3414.5919999999996,116.85,18.0,36.9,96.45,26.1
